,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 12:00:00,1.1506692399144172,1.1577376251123712,1.161564095558434,1.1506692399144172,1.1506692399144172,0.009072426806279241,0.009072426806279241,0.009072426806279241,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0013833281025227196,0.0013833281025227196,0.0013833281025227196,0.007645936006157377,0.007645936006157377,0.007645936006157377,0.0,0.0,0.0,1.1597416667206963
1,2025-08-11 13:00:00,1.1507345393802864,1.1581299883754594,1.161954333756867,1.1507345393802864,1.1507345393802864,0.009296234548311483,0.009296234548311483,0.009296234548311483,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.001317219773558187,0.001317219773558187,0.001317219773558187,0.007935852077154151,0.007935852077154151,0.007935852077154151,0.0,0.0,0.0,1.1600307739285978
2,2025-08-11 14:00:00,1.1507998388461556,1.1584443097137784,1.1621249080089218,1.1507998388461556,1.1507998388461556,0.009508791565767841,0.009508791565767841,0.009508791565767841,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0012410577816315644,0.0012410577816315644,0.0012410577816315644,0.008224571086537132,0.008224571086537132,0.008224571086537132,0.0,0.0,0.0,1.1603086304119234
3,2025-08-11 15:00:00,1.150865138312025,1.1586088745283387,1.1624520633332094,1.150865138312025,1.150865138312025,0.009709692955079032,0.009709692955079032,0.009709692955079032,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0011544359415304876,0.0011544359415304876,0.0011544359415304876,0.008512094315949398,0.008512094315949398,0.008512094315949398,0.0,0.0,0.0,1.160574831267104
4,2025-08-11 16:00:00,1.1509304377778942,1.1588895400221906,1.1627636006637188,1.1509304377778942,1.1509304377778942,0.009898682815183373,0.009898682815183373,0.009898682815183373,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0010570970569292058,0.0010570970569292058,0.0010570970569292058,0.008798423060655022,0.008798423060655022,0.008798423060655022,0.0,0.0,0.0,1.1608291205930776
5,2025-08-11 17:00:00,1.1509957372437634,1.1592456460910383,1.1631375403692197,1.1509957372437634,1.1509957372437634,0.010075658977568144,0.010075658977568144,0.010075658977568144,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0009489376507959988,0.0009489376507959988,0.0009489376507959988,0.009083558629173,0.009083558629173,0.009083558629173,0.0,0.0,0.0,1.1610713962213315
6,2025-08-11 18:00:00,1.1510610367096328,1.1593134463265198,1.1632934441190377,1.1510610367096328,1.1510610367096328,0.010240675641307906,0.010240675641307906,0.010240675641307906,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0008300106006074098,0.0008300106006074098,0.0008300106006074098,0.009367502343101353,0.009367502343101353,0.009367502343101353,0.0,0.0,0.0,1.1613017123509406
7,2025-08-11 19:00:00,1.151126336175502,1.1596496817817885,1.1634134409518355,1.151126336175502,1.151126336175502,0.01039394388048719,0.01039394388048719,0.01039394388048719,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0007005256461194064,0.0007005256461194064,0.0007005256461194064,0.009650255536768638,0.009650255536768638,0.009650255536768638,0.0,0.0,0.0,1.1615202800559892
8,2025-08-11 20:00:00,1.1511916356413712,1.1598556096126298,1.1636892502870748,1.1511916356413712,1.1511916356413712,0.01053583001994673,0.01053583001994673,0.01053583001994673,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0005608477655212117,0.0005608477655212117,0.0005608477655212117,0.009931819556826373,0.009931819556826373,0.009931819556826373,0.0,0.0,0.0,1.161727465661318
9,2025-08-11 21:00:00,1.1512569351072406,1.1600473942274478,1.163819660683018,1.1512569351072406,1.1512569351072406,0.010666851902820698,0.010666851902820698,0.010666851902820698,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.0004114934431428129,0.0004114934431428129,0.0004114934431428129,0.01021219576207874,0.01021219576207874,0.01021219576207874,0.0,0.0,0.0,1.1619237870100614
10,2025-08-11 22:00:00,1.1513222345731098,1.1600025184831912,1.1640066137529685,1.1513222345731098,1.1513222345731098,0.010787673100457362,0.010787673100457362,0.010787673100457362,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,0.00025312487969043863,0.00025312487969043863,0.00025312487969043863,0.010491385523167779,0.010491385523167779,0.010491385523167779,0.0,0.0,0.0,1.162109907673567
11,2025-08-11 23:00:00,1.151387534038979,1.1604056477105757,1.1641976794444617,1.151387534038979,1.151387534038979,0.010899095142241874,0.010899095142241874,0.010899095142241874,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,8.654222253103849e-05,8.654222253103849e-05,8.654222253103849e-05,0.010769390222111689,0.010769390222111689,0.010769390222111689,0.0,0.0,0.0,1.1622866291812208
12,2025-08-12 00:00:00,1.1514528335048484,1.1605692709339346,1.164535159388492,1.1514528335048484,1.1514528335048484,0.011002047869269971,0.011002047869269971,0.011002047869269971,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,4.3162697599145134e-05,0.0,0.0,0.0,-8.732608061664647e-05,-8.732608061664647e-05,-8.732608061664647e-05,0.011046211252287472,0.011046211252287472,0.011046211252287472,0.0,0.0,0.0,1.1624548813741185
