ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,extra_regressors_multiplicative,extra_regressors_multiplicative_lower,extra_regressors_multiplicative_upper,ma_5,ma_5_lower,ma_5_upper,market_session,market_session_lower,market_session_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,rsi_14,rsi_14_lower,rsi_14_upper,weekly,weekly_lower,weekly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2025-08-11 12:00:00,0.6506318515966535,0.6503221098583736,0.6510245536500124,0.6506318515966535,0.6506318515966535,0.001367721104081996,0.001367721104081996,0.001367721104081996,-0.0006731246257141369,-0.0006731246257141369,-0.0006731246257141369,8.26630339422248e-05,8.26630339422248e-05,8.26630339422248e-05,0.00013404229901786273,0.00013404229901786273,0.00013404229901786273,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.0012336788050641332,-0.0012336788050641332,-0.0012336788050641332,0.0,0.0,0.0,0.6507190637858558
2025-08-11 13:00:00,0.6506882131974386,0.6504777775734956,0.6511434989282784,0.6506882131974386,0.6506882131974386,0.001367721104081996,0.001367721104081996,0.001367721104081996,-0.0006731246257141369,-0.0006731246257141369,-0.0006731246257141369,8.26630339422248e-05,8.26630339422248e-05,8.26630339422248e-05,0.000208864658758467,0.000208864658758467,0.000208864658758467,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.0011588564453235287,-0.0011588564453235287,-0.0011588564453235287,0.0,0.0,0.0,0.6508241189690462
2025-08-11 14:00:00,0.6507445747982239,0.6506158606067527,0.6512723154555227,0.6507445747982239,0.6507445747982239,0.001367721104081996,0.001367721104081996,0.001367721104081996,-0.0006731246257141369,-0.0006731246257141369,-0.0006731246257141369,8.26630339422248e-05,8.26630339422248e-05,8.26630339422248e-05,0.0002883607479941749,0.0002883607479941749,0.0002883607479941749,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.001079360356087821,-0.001079360356087821,-0.001079360356087821,0.0,0.0,0.0,0.6509322239905659
2025-08-11 15:00:00,0.650800936399009,0.6507077265639117,0.6513822939826177,0.650800936399009,0.650800936399009,0.001367721104081996,0.001367721104081996,0.001367721104081996,-0.0006731246257141369,-0.0006731246257141369,-0.0006731246257141369,8.26630339422248e-05,8.26630339422248e-05,8.26630339422248e-05,0.00037152558598040124,0.00037152558598040124,0.00037152558598040124,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.0009961955181015951,-0.0009961955181015951,-0.0009961955181015951,0.0,0.0,0.0,0.6510427255982613
2025-08-11 16:00:00,0.6508572979997943,0.6507239743449117,0.6515125143624587,0.6508572979997943,0.6508572979997943,0.001367721104081996,0.001367721104081996,0.001367721104081996,-0.0006731246257141369,-0.0006731246257141369,-0.0006731246257141369,8.26630339422248e-05,8.26630339422248e-05,8.26630339422248e-05,0.0004573502122655057,0.0004573502122655057,0.0004573502122655057,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.0009103708918164903,-0.0009103708918164903,-0.0009103708918164903,0.0,0.0,0.0,0.6511549677231891
2025-08-11 17:00:00,0.6509136596005796,0.650865587076519,0.6515513796163539,0.6509136596005796,0.6509136596005796,0.001304240303058692,0.001304240303058692,0.001304240303058692,-0.0005697598177878769,-0.0005697598177878769,-0.0005697598177878769,-8.418257500733919e-05,-8.418257500733919e-05,-8.418257500733919e-05,0.00048135277177355,0.00048135277177355,0.00048135277177355,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.0008228875312851418,-0.0008228875312851418,-0.0008228875312851418,0.0,0.0,0.0,0.6512269786948135
2025-08-11 18:00:00,0.6509700212013647,0.65105109901583,0.6517244791363929,0.6509700212013647,0.6509700212013647,0.0013710413668799983,0.0013710413668799983,0.0013710413668799983,-0.0005029587539665705,-0.0005029587539665705,-0.0005029587539665705,-8.418257500733919e-05,-8.418257500733919e-05,-8.418257500733919e-05,0.0006363143574291987,0.0006363143574291987,0.0006363143574291987,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.0007347270094507999,-0.0007347270094507999,-0.0007347270094507999,0.0,0.0,0.0,0.6513842427721112
2025-08-11 19:00:00,0.65102638280215,0.6510939968430969,0.6519390398067301,0.65102638280215,0.65102638280215,0.001450736048910809,0.001450736048910809,0.001450736048910809,-0.0004232640719357599,-0.0004232640719357599,-0.0004232640719357599,-8.418257500733919e-05,-8.418257500733919e-05,-8.418257500733919e-05,0.0008038957550394463,0.0008038957550394463,0.0008038957550394463,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.0006468402938713623,-0.0006468402938713623,-0.0006468402938713623,0.0,0.0,0.0,0.6515497401477033
2025-08-11 20:00:00,0.6510827444029352,0.6513751111516594,0.652002386346548,0.6510827444029352,0.6510827444029352,0.0014672827205732834,0.0014672827205732834,0.0014672827205732834,-0.0004067174002732855,-0.0004067174002732855,-0.0004067174002732855,-8.418257500733919e-05,-8.418257500733919e-05,-8.418257500733919e-05,0.0009071455153712342,0.0009071455153712342,0.0009071455153712342,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.0005601372052020492,-0.0005601372052020492,-0.0005601372052020492,0.0,0.0,0.0,0.651673371194656
2025-08-11 21:00:00,0.6511391060037204,0.6513438505395898,0.6521449428464962,0.6511391060037204,0.6511391060037204,0.0014838376946298604,0.0014838376946298604,0.0014838376946298604,-0.0003901624262167084,-0.0003901624262167084,-0.0003901624262167084,-8.418257500733919e-05,-8.418257500733919e-05,-8.418257500733919e-05,0.0010083611123717618,0.0010083611123717618,0.0010083611123717618,0.001958182695853908,0.001958182695853908,0.001958182695853908,-0.00047547658225809847,-0.00047547658225809847,-0.00047547658225809847,0.0,0.0,0.0,0.651795689356959
