,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,extra_regressors_additive,extra_regressors_additive_lower,extra_regressors_additive_upper,rsi,rsi_lower,rsi_upper,volume,volume_lower,volume_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
0,2025-08-11 12:00:00,147.73203090917968,147.86743544964713,148.36699286544257,147.73203090917968,147.73203090917968,0.38880040673007576,0.38880040673007576,0.38880040673007576,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,-0.03469733463625719,-0.03469733463625719,-0.03469733463625719,0.43753047718070354,0.43753047718070354,0.43753047718070354,0.0,0.0,0.0,148.12083131590975
1,2025-08-11 13:00:00,147.72034882505835,147.87554480278015,148.36033731177648,147.72034882505835,147.72034882505835,0.38640730858352573,0.38640730858352573,0.38640730858352573,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,-0.02797006471241733,-0.02797006471241733,-0.02797006471241733,0.4284101091103137,0.4284101091103137,0.4284101091103137,0.0,0.0,0.0,148.10675613364188
2,2025-08-11 14:00:00,147.70866674093705,147.8163562257599,148.34838839616936,147.70866674093705,147.70866674093705,0.3850889086877313,0.3850889086877313,0.3850889086877313,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,-0.020270071322076467,-0.020270071322076467,-0.020270071322076467,0.4193917158241784,0.4193917158241784,0.4193917158241784,0.0,0.0,0.0,148.09375564962477
3,2025-08-11 15:00:00,147.69698465681572,147.8247600724227,148.33825351096425,147.69698465681572,147.69698465681572,0.3849643614466286,0.3849643614466286,0.3849643614466286,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,-0.011477312024716864,-0.011477312024716864,-0.011477312024716864,0.41047440928571605,0.41047440928571605,0.41047440928571605,0.0,0.0,0.0,148.08194901826235
4,2025-08-11 16:00:00,147.68530257269438,147.81700909942646,148.32378587475174,147.68530257269438,147.68530257269438,0.38613602267991093,0.38613602267991093,0.38613602267991093,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,-0.0014885458326785016,-0.0014885458326785016,-0.0014885458326785016,0.40165730432696,0.40165730432696,0.40165730432696,0.0,0.0,0.0,148.0714385953743
5,2025-08-11 17:00:00,147.67362048857305,147.80016135922375,148.32513739750075,147.67362048857305,147.67362048857305,0.3886877966236308,0.3886877966236308,0.3886877966236308,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,0.009781013714332803,0.009781013714332803,0.009781013714332803,0.39293951872366856,0.39293951872366856,0.39293951872366856,0.0,0.0,0.0,148.06230828519668
6,2025-08-11 18:00:00,147.66193840445172,147.80236583053008,148.29448575685905,147.66193840445172,147.66193840445172,0.3926837306038658,0.3926837306038658,0.3926837306038658,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,0.022396293177974952,0.022396293177974952,0.022396293177974952,0.3843201732402614,0.3843201732402614,0.3843201732402614,0.0,0.0,0.0,148.05462213505558
7,2025-08-11 19:00:00,147.65025632033039,147.78391137878222,148.28969551334097,147.65025632033039,147.65025632033039,0.39816687585224686,0.39816687585224686,0.39816687585224686,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,0.036401219981156564,0.036401219981156564,0.036401219981156564,0.3757983916854609,0.3757983916854609,0.3757983916854609,0.0,0.0,0.0,148.04842319618263
8,2025-08-11 20:00:00,147.63857423620908,147.77603279698545,148.29889731643357,147.63857423620908,147.63857423620908,0.40515842940660857,0.40515842940660857,0.40515842940660857,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,0.05181786423230343,0.05181786423230343,0.05181786423230343,0.36737330098867577,0.36737330098867577,0.36737330098867577,0.0,0.0,0.0,148.0437326656157
9,2025-08-11 21:00:00,147.62689215208775,147.7927557996531,148.29248925255231,147.62689215208775,147.62689215208775,0.41365716841548883,0.41365716841548883,0.41365716841548883,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,-0.014032735814370598,0.0,0.0,0.0,0.06864587299500656,0.06864587299500656,0.06864587299500656,0.35904403123485296,0.35904403123485296,0.35904403123485296,0.0,0.0,0.0,148.04054932050323
